mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
27	26	76	79	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	259									83		
27	26	77	80	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	260											
27	26	75	78	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	261									84		
27	26	76	79	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	262									84		
27	26	77	80	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	263											
27	26	75	78	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	264									85		
27	26	76	79	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	265									85		
27	26	77	80	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	266											
28	27	78	81	0.0		0	0	Spanner	3/4	1	1	0													3	
28	27	78	81	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	267									86	3	
28	27	80	83	0.0		1/2	1/2	Spanner	3/4	1	1	0												86		
28	27	80	83	0.0		1/2	1/2	Spanner	3/4	1	1	0												86		3
28	27	80	83	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	268									86		3
28	27	161/2	167/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	269											3
28	27	78	81	0.0		0	0	Spanner	3/4	2	1	0													4	
28	27	78	81	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	270									87	4	
28	27	80	83	0.0		1/2	1/2	Spanner	3/4	2	1	0												87		
28	27	80	83	0.0		1/2	1/2	Spanner	3/4	2	1	0												87		4
28	27	80	83	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	271									87		4
28	27	161/2	167/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	272											4
28	27	78	81	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	273									88		
28	27	79	82	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	274									88		
28	27	80	83	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	275											
28	27	78	81	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	276									89		
28	27	79	82	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	277									89		
28	27	80	83	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	278											
29	28	81	84	0.0		0	0	Spanner	3/4	1	1	0														
29	28	81	84	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	279									90		
29	28	163/2	169/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	280											
29	28	82	85	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	281		articStaccatoAbove									
29	28	81	84	0.0		0	0	Spanner	3/4	2	1	0														
29	28	81	84	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	282									91		
29	28	163/2	169/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	283											
29	28	82	85	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	284		articStaccatoAbove									
29	28	81	84	0.0		0	0	Spanner	3/4	3	1	0													5	
29	28	81	84	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	285									92	5	
29	28	83	86	0.0		1/2	1/2	Spanner	3/4	3	1	0												92		
29	28	83	86	0.0		1/2	1/2	Spanner	3/4	3	1	0												92		5
29	28	83	86	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	286									92		5
29	28	167/2	173/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	287											5
29	28	81	84	0.0		0	0	Spanner	3/4	4	1	0													6	
29	28	81	84	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	288									93	6	
29	28	83	86	0.0		1/2	1/2	Spanner	3/4	4	1	0												93		
29	28	83	86	0.0		1/2	1/2	Spanner	3/4	4	1	0												93		6
29	28	83	86	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	289									93		6
29	28	167/2	173/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	290											6
30	29	84	87	0.0		0	0	Spanner	3/4	1	1	0													7	
30	29	84	87	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	291									94	7	
30	29	86	89	0.0		1/2	1/2	Spanner	3/4	1	1	0												94		
30	29	86	89	0.0		1/2	1/2	Spanner	3/4	1	1	0												94		7
30	29	86	89	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	292									94		7
30	29	173/2	179/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	293											7
30	29	84	87	0.0		0	0	Spanner	3/4	2	1	0													8	
30	29	84	87	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	294									95	8	
30	29	86	89	0.0		1/2	1/2	Spanner	3/4	2	1	0												95		
30	29	86	89	0.0		1/2	1/2	Spanner	3/4	2	1	0												95		8
30	29	86	89	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	295									95		8
30	29	173/2	179/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	296											8
30	29	84	87	0.0		0	0	Spanner	3/4	3	1	0														
30	29	84	87	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	297									96		
30	29	169/2	175/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	298											
30	29	85	88	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	299		articStaccatoAbove									
30	29	84	87	0.0		0	0	Spanner	3/4	4	1	0														
30	29	84	87	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	300									97		
30	29	169/2	175/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	301											
30	29	85	88	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	302		articStaccatoAbove									
31	30	87	90	0.0		0	0	Spanner	3/4	1	1	0														
31	30	87	90	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	303									98		
31	30	175/2	181/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	304											
31	30	88	91	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	305		articStaccatoAbove									
31	30	87	90	0.0		0	0	Spanner	3/4	2	1	0														
31	30	87	90	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	306									99		
31	30	175/2	181/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	307											
31	30	88	91	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	308		articStaccatoAbove									
31	30	87	90	0.0		0	0	Spanner	3/4	3	1	0													9	
31	30	87	90	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	309									100	9	
31	30	89	92	0.0		1/2	1/2	Spanner	3/4	3	1	0												100		
31	30	89	92	0.0		1/2	1/2	Spanner	3/4	3	1	0												100		9
31	30	89	92	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	310									100		9
31	30	179/2	185/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	311											9
31	30	87	90	0.0		0	0	Spanner	3/4	4	1	0													10	
31	30	87	90	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	312									101	10	
31	30	89	92	0.0		1/2	1/2	Spanner	3/4	4	1	0												101		
31	30	89	92	0.0		1/2	1/2	Spanner	3/4	4	1	0												101		10
31	30	89	92	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	313									101		10
31	30	179/2	185/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	314											10
32	31	91	94	0.0		1/4	1/4	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
32	31	91	94	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	315									102		
32	31	92	95	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	316									102		
32	31	185/2	191/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	317											
32	31	91	94	0.0		1/4	1/4	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
32	31	91	94	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	318									103		
32	31	92	95	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	319									103		
32	31	185/2	191/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	320											
32	31	90	93	0.0		0	0	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
32	31	90	93	0.0		0	0	Spanner	3/4	3	1	0														
32	31	90	93	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	321									104		
32	31	92	95	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	322									104		
32	31	185/2	191/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	323											
32	31	90	93	0.0		0	0	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
32	31	90	93	0.0		0	0	Spanner	3/4	4	1	0														
32	31	90	93	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	324									105		
32	31	92	95	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	325									105		
32	31	185/2	191/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	326											
33	32	93	96	0.0		0	0	Dynamic	3/4	1	1	0				f										
33	32	93	96	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	327									106		
33	32	94	97	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	328									106		
33	32	95	98	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	329											
33	32	93	96	0.0		0	0	Dynamic	3/4	2	1	0				f										
33	32	93	96	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	330									107		
33	32	94	97	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	331									107		
33	32	95	98	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	332											
33	32	93	96	0.0		0	0	Dynamic	3/4	3	1	0				f										
33	32	93	96	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	333									108		
33	32	95	98	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	334									108		
33	32	191/2	197/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	335											
33	32	93	96	0.0		0	0	Dynamic	3/4	4	1	0				f										
33	32	93	96	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	336									109		
33	32	95	98	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	337									109		
33	32	191/2	197/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	338											
34	33	96	99	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	339									110		
34	33	97	100	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	340									110		
34	33	98	101	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	341											
34	33	96	99	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	342									111		
34	33	97	100	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	343									111		
34	33	98	101	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	344											
34	33	96	99	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	345									112		
34	33	193/2	199/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	346											
34	33	97	100	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	347		articStaccatoBelow									
34	33	96	99	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	348									113		
34	33	193/2	199/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	349											
34	33	97	100	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	350		articStaccatoBelow									
35	34	99	102	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	351									114		
35	34	101	104	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	352									114		
35	34	203/2	209/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	353											
35	34	99	102	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	354									115		
35	34	101	104	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	355									115		
35	34	203/2	209/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	356											
35	34	99	102	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	357									116		
35	34	100	103	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	358									116		
35	34	101	104	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	359											
36	35	102	105	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	360									117		
36	35	205/2	211/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	361											
36	35	103	106	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	362		articStaccatoBelow									
36	35	104	107	0.0		1/2	1/2	Dynamic	3/4	2	1	0				p										
36	35	104	107	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	363									118		
36	35	209/2	215/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	364											
36	35	102	105	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	365									119		
36	35	205/2	211/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	366											
36	35	103	106	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	367		articStaccatoBelow									
36	35	104	107	0.0		1/2	1/2	Dynamic	3/4	3	1	0				p										
36	35	104	107	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	368									120		
36	35	209/2	215/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	369											
36	35	102	105	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	370									121		
36	35	103	106	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	371											
36	35	104	107	0.0		1/2	1/2	Dynamic	3/4	4	1	0				p										
36	35	104	107	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	372									122		
36	35	209/2	215/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	373											
37	36	105	108	0.0		0	0	Dynamic	3/4	1	1	0				p										
37	36	105	108	2.0		0	0	Chord	3/4	1	1	1/2	1/2	1	374									123		
37	36	107	110	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	375									123		
37	36	215/2	221/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	376											
37	36	105	108	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	377									124		
37	36	107	110	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	378									124		
37	36	215/2	221/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	379											
37	36	105	108	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	380									125		
37	36	106	109	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	381									125		
37	36	107	110	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	382											
37	36	105	108	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	383									126		
37	36	106	109	1.0		1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	384									126		
37	36	107	110	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	385											
38	37	108	111	0.0		0	0	StaffText	3/4	1	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
38	37	108	111	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	386									127		
38	37	217/2	223/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	387											
38	37	109	112	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	388		articStaccatoAbove									
38	37	108	111	0.0		0	0	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
38	37	108	111	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	389									128		
38	37	217/2	223/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	390											
38	37	109	112	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	391		articStaccatoAbove									
38	37	108	111	0.0		0	0	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
38	37	108	111	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	392									129		
38	37	110	113	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	393									129		
38	37	221/2	227/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	394											
38	37	108	111	0.0		0	0	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
38	37	108	111	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	395									130		
38	37	110	113	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	396									130		
38	37	221/2	227/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	397											
39	38	111	114	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	398									131		
39	38	223/2	229/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	399											
39	38	112	115	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	400		articStaccatoAbove									
39	38	111	114	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	401									132		
39	38	223/2	229/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	402											
39	38	112	115	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	403		articStaccatoAbove									
39	38	111	114	2.0		0	0	Chord	3/4	3	1	1/2	1/2	1	404									133		
39	38	113	116	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	405									133		
39	38	227/2	233/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	406											
39	38	111	114	2.0		0	0	Chord	3/4	4	1	1/2	1/2	1	407									134		
39	38	113	116	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	408									134		
39	38	227/2	233/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	409											
40	39	114	117	0.0		0	0	Dynamic	3/4	1	1	0				f										
40	39	114	117	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	410									135		
40	39	229/2	235/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	411											
40	39	115	118	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	412		articStaccatoAbove									
40	39	116	119	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	413		articStaccatoAbove									
40	39	114	117	0.0		0	0	Dynamic	3/4	2	1	0				f										
40	39	114	117	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	414									136		
40	39	229/2	235/2	0.5		1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	415											
40	39	115	118	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	416		articStaccatoAbove									
40	39	116	119	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	417		articStaccatoAbove									
40	39	114	117	0.0		0	0	Dynamic	3/4	3	1	0				f										
40	39	114	117	1.5		0	0	Chord	3/4	3	1	3/8	1/4	3/2	418									137		
40	39	231/2	237/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	419									137		
40	39	116	119	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	420									137		
40	39	233/2	239/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	421											
40	39	114	117	0.0		0	0	Dynamic	3/4	4	1	0				f										
40	39	114	117	1.5		0	0	Chord	3/4	4	1	3/8	1/4	3/2	422									138		
40	39	231/2	237/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	423									138		
40	39	116	119	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	424									138		
40	39	233/2	239/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	425											
41	40	117	120	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	426									139		
41	40	118	121	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	427											
41	40	119	122	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	428		articStaccatoAbove									
41	40	117	120	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	429									140		
41	40	118	121	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	430											
41	40	119	122	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	431		articStaccatoAbove									
41	40	117	120	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	432									141		
41	40	235/2	241/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	433									141		
41	40	118	121	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	434									141		
41	40	237/2	243/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	435											
41	40	119	122	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	436									142		
41	40	239/2	245/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	437											
41	40	117	120	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	438									143		
41	40	235/2	241/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	439									143		
41	40	118	121	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	440									143		
41	40	237/2	243/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	441											
41	40	119	122	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	442											
42	41	120	123	0.0		0	0	Dynamic	3/4	1	1	0				pp										
42	41	120	123	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	443									144		
42	41	241/2	247/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	444											
42	41	121	124	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	445		articStaccatoAbove									
42	41	122	125	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	446									145		
42	41	245/2	251/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	447											
42	41	120	123	0.0		0	0	Dynamic	3/4	2	1	0				pp										
42	41	120	123	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	448		articStaccatoBelow									
42	41	121	124	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	449		articStaccatoBelow									
42	41	122	125	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	450		articStaccatoBelow									
42	41	120	123	0.0		0	0	Dynamic	3/4	3	1	0				pp										
42	41	120	123	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	451									146		
42	41	241/2	247/2	0.5		1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	452											
42	41	121	124	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	453		articStaccatoAbove									
42	41	122	125	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	454		articStaccatoAbove									
43	42	123	126	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	455		articStaccatoAbove									
43	42	124	127	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	456									147		
43	42	249/2	255/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	457											
43	42	125	128	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	458		articStaccatoAbove									
43	42	123	126	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	459		articStaccatoAbove									
43	42	124	127	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	460		articStaccatoBelow									
43	42	125	128	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	461		articStaccatoBelow									
43	42	123	126	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	462		articStaccatoAbove									
43	42	124	127	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	463		articStaccatoAbove									
43	42	125	128	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	464		articStaccatoAbove									
44	43	126	129	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	465									148		
44	43	253/2	259/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	466											
44	43	127	130	1.0		1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	467		articStaccatoAbove									
44	43	128	131	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	468									149		
44	43	257/2	263/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	469											
44	43	126	129	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	470		articStaccatoBelow									
44	43	127	130	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	471		articStaccatoBelow									
44	43	128	131	1.0		1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	472		articStaccatoAbove									
44	43	126	129	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	473		articStaccatoAbove									
44	43	127	130	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	474		articStaccatoAbove									
44	43	128	131	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	475		articStaccatoBelow									
45	44	129	132	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	476		articStaccatoAbove									
45	44	130	133	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	477									150		
45	44	261/2	267/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	478											
45	44	131	134	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	479		articStaccatoAbove									
45	44	129	132	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	480		articStaccatoBelow									
45	44	130	133	1.0		1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	481		articStaccatoBelow									
45	44	131	134	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	482									151		
45	44	263/2	269/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	483											
45	44	129	132	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	484		articStaccatoAbove									
45	44	130	133	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	485		articStaccatoBelow									
45	44	131	134	1.0		1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	486		articStaccatoBelow									
45	44	131	134	0.0		1/2	1/2	Dynamic	3/4	4	1	0				pp										
45	44	131	134	1.0		1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	487		articStaccatoBelow									
46	45	132	135	0.0		0	0	StaffText	3/4	2	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
46	45	132	135	2.0		0	0	Chord	3/4	2	1	1/2	1/2	1	488									152		
46	45	134	137	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	489									152		
46	45	269/2	275/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	490											
46	45	132	135	0.0		0	0	StaffText	3/4	3	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
46	45	132	135	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	491									153		
46	45	133	136	1.0		1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	492									153		
46	45	134	137	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	493									153		
46	45	269/2	275/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	494											
46	45	132	135	0.0		0	0	StaffText	3/4	4	1	0						"<font size=""9.7197""/><font face=""Times New Roman""/><i>cresc.</i>"								
